1, 0, 0.06386160850524902
2,270,0.09075736999511719
3,3239,0.44580912590026855
4,439,0.11568975448608398
5, 0, 0.05186343193054199
6,89706,10.852973699569702
7,3879,0.5076420307159424
8, 0, 0.050864219665527344
9,164756,20.173019886016846
10,7770,0.9963705539703369
11,12200,1.504974365234375
12, 0, 0.06283378601074219
13,3527,0.4737265110015869
14,90762,11.179108142852783
15,20,0.07177519798278809
16, 0, 0.05186128616333008
17, 0, 0.051894187927246094
18,993,0.17253899574279785
19, 0, 0.05784106254577637
20, 0, 0.05884718894958496
